Trial,S0_A1,S0_A2,PRw1,PRw2,PRw3,PRw4,Rw1,Rw2,Rw3,Rw4
1,0,1,0.75,0.25,0.4,0.6,1.0,0.0,1.0,1.0
2,0,0,0.7498371526466858,0.2740469758042377,0.3879082714625692,0.5567528532859438,0.0,1.0,0.0,0.0
3,0,1,0.7393414286649818,0.2544008710059076,0.35040108561417666,0.5332631207578187,1.0,0.0,0.0,0.0
4,0,1,0.7381723423520108,0.2765557779989155,0.3262637860305879,0.5606514497357769,1.0,1.0,0.0,0.0
5,0,1,0.6991740455973732,0.27347278704270933,0.3030039002818272,0.5963997526053679,1.0,0.0,0.0,1.0
6,0,1,0.6778773252755559,0.2628574307612068,0.27844527811801834,0.5828757772102577,1.0,0.0,0.0,1.0
7,1,0,0.6994522392678441,0.2727286559025714,0.25437872459709676,0.6101516283612433,1.0,0.0,1.0,1.0
8,0,0,0.696807322279169,0.2569567911888475,0.2653139826299406,0.6290568264123017,1.0,1.0,0.0,1.0
9,1,0,0.7318240754721035,0.25998446740233405,0.2557036138145601,0.5858658849133235,1.0,0.0,0.0,1.0
10,1,1,0.7120593805744928,0.25140057618330724,0.25619940041272515,0.5564747629963402,0.0,1.0,0.0,0.0
11,0,1,0.7175506275857575,0.2570696735726784,0.25128672141944963,0.5085826226416867,1.0,0.0,1.0,0.0
12,0,1,0.7397171013832625,0.26951810675795984,0.3064242221828722,0.5307079051234405,0.0,0.0,0.0,1.0
13,0,1,0.7428354917811664,0.29668289792618296,0.30115079496965147,0.5341864673069961,1.0,0.0,1.0,1.0
14,0,1,0.6968817699788752,0.3091289025198904,0.3084750065436291,0.5254667513966078,1.0,0.0,1.0,1.0
15,0,0,0.6880391590861993,0.30036601911560407,0.3463013607305569,0.5027008486167963,0.0,1.0,1.0,0.0
16,0,1,0.6546734497796367,0.2862154289777588,0.3068072108690178,0.5012095235452727,0.0,0.0,0.0,1.0
17,1,1,0.6676528834334629,0.2839116771677462,0.3130722614836477,0.45585540311887773,1.0,0.0,1.0,1.0
18,0,0,0.6415971867930171,0.30288964326751294,0.32580898821784077,0.4578247859755337,0.0,0.0,1.0,1.0
19,0,0,0.6559141897805262,0.3375185542271246,0.3462996475173499,0.4598272086686278,1.0,0.0,0.0,0.0
20,0,1,0.6359009632015087,0.3658889424159153,0.3302915101802047,0.48961732475114844,1.0,0.0,0.0,0.0
21,0,1,0.6067273856744538,0.3696036599854972,0.3498710972789027,0.5059004123257782,1.0,0.0,1.0,0.0
22,0,0,0.6085644061739186,0.36179196550555326,0.35397401621987934,0.5055892435557483,1.0,0.0,0.0,1.0
23,0,1,0.5856120515855517,0.360963422822249,0.3651660043288743,0.5266790725736298,0.0,0.0,0.0,1.0
24,1,0,0.5914852373822227,0.3623144069653358,0.35526534108724556,0.4985251022118792,1.0,0.0,0.0,0.0
25,0,1,0.5798599068250925,0.39526138060909083,0.31960242594693655,0.48460230947087635,0.0,1.0,0.0,0.0
26,0,1,0.5739204869024034,0.3444225947399577,0.2955732271535789,0.48120526465242064,0.0,0.0,1.0,0.0
27,0,1,0.5877331569423211,0.33167074810957864,0.34688443821444476,0.4638257419513143,1.0,1.0,0.0,0.0
28,0,0,0.6357965779144887,0.30738206052322964,0.32643129721699277,0.4762898254136329,0.0,0.0,0.0,1.0
29,0,1,0.6503368022039827,0.27187653427621367,0.3184406426412628,0.5058455230494374,1.0,0.0,0.0,1.0
30,1,1,0.6469749565028119,0.25323301601417686,0.3127367200955869,0.542788032765324,1.0,0.0,0.0,0.0
31,0,0,0.6858692113821513,0.2525725101001537,0.30922640175373595,0.5034427287513081,1.0,0.0,1.0,0.0
32,1,1,0.7054503562822103,0.2503434174527931,0.31363328333565615,0.5153800785309681,1.0,0.0,0.0,0.0
33,1,1,0.7311803335563736,0.2527386422531624,0.3319989839745959,0.5373801905583571,1.0,1.0,0.0,1.0
34,0,1,0.7229522972906397,0.2740552795281141,0.26573926590962144,0.5338773835609797,0.0,1.0,0.0,0.0
35,0,0,0.7143563995693712,0.2561503034900687,0.30280674761296783,0.538243378631109,1.0,0.0,1.0,1.0
36,0,1,0.7037931513995578,0.25220458599453927,0.29137667142401524,0.5077572464183618,1.0,1.0,1.0,1.0
37,0,1,0.7193765998192362,0.2562997778819488,0.26758711424174003,0.5162405900419588,1.0,0.0,1.0,0.0
38,0,0,0.7238760196184088,0.2982122266065196,0.31917989511565725,0.5137214248748015,1.0,0.0,0.0,0.0
39,0,0,0.7021714403290074,0.26160663219099306,0.3057018553268117,0.5458851910057773,1.0,0.0,1.0,0.0
40,0,1,0.6944211139853307,0.2767716427179274,0.31879847799613414,0.5672641018313493,0.0,0.0,1.0,0.0
41,0,1,0.6936816712211066,0.27760082106626605,0.33424738377636903,0.6262000252230953,1.0,0.0,0.0,1.0
42,0,0,0.6956617326515665,0.2540209582601992,0.313617772442938,0.6397827381601165,1.0,1.0,0.0,0.0
43,0,1,0.7180535792721217,0.25690101507386615,0.31409015212587343,0.6058216064321009,1.0,0.0,0.0,0.0
44,1,1,0.7303076122339031,0.26524993015234477,0.2990549367306778,0.6044097080408196,0.0,1.0,0.0,1.0
45,0,1,0.7249230091052853,0.26307159057508894,0.26392551945534565,0.6014486836095408,1.0,0.0,0.0,1.0
46,1,0,0.6928497682571245,0.2574105492832624,0.2897698923065304,0.6151741704162084,1.0,0.0,0.0,0.0
47,0,1,0.6777619701535845,0.2867663708240496,0.2522911237865342,0.6262528197703543,1.0,0.0,0.0,1.0
48,0,1,0.6935469160704757,0.28786231185626443,0.2577762745464811,0.6081042174364815,0.0,0.0,0.0,0.0
49,0,1,0.7125434322874199,0.2725019777385016,0.2712223561049749,0.5911143622872385,1.0,1.0,1.0,1.0
50,0,1,0.6809597493051593,0.2803809466008616,0.28923701800019497,0.5976771076790802,1.0,1.0,0.0,0.0
51,1,0,0.6922083224425546,0.30799672857037647,0.3020000176781645,0.6431631496131508,1.0,0.0,0.0,1.0
52,0,1,0.6710625765910726,0.3362233077580341,0.2598899955005228,0.6392908455762124,1.0,1.0,0.0,1.0
53,0,0,0.658498186936429,0.3262731474456087,0.266887078555449,0.6762427875676715,0.0,0.0,0.0,0.0
54,0,1,0.6808713976836659,0.31752244340231894,0.3109107723252794,0.6689811917294892,1.0,0.0,0.0,0.0
55,0,1,0.6554549593333302,0.3332088976778853,0.3173214236673138,0.6531705721463557,1.0,0.0,0.0,1.0
56,0,1,0.6745300580794317,0.32993534300067484,0.33320372428039025,0.6520042249711835,0.0,1.0,1.0,0.0
57,1,1,0.6153139117750033,0.36528118030664275,0.2964384128473521,0.6966486050340575,0.0,1.0,1.0,1.0
58,0,1,0.5971168115109472,0.355877110275073,0.2705067028209632,0.6818527884613764,0.0,0.0,0.0,1.0
59,1,0,0.5900228441060898,0.32120548178473324,0.2533640389410696,0.6719224744096337,0.0,0.0,0.0,1.0
60,1,1,0.6341070995944176,0.2817592832187569,0.3148990018909651,0.697433493579064,1.0,0.0,1.0,1.0
61,0,1,0.5961057044176435,0.2618247607517491,0.3012953805166216,0.7134983625117106,0.0,0.0,0.0,1.0
62,0,1,0.5950761522768934,0.2546711321225791,0.27047169509826485,0.6907187374660281,1.0,0.0,1.0,0.0
63,0,1,0.581720998089678,0.2847618059324848,0.2646546656759566,0.6423746025651701,1.0,0.0,0.0,1.0
64,0,1,0.6110930168046707,0.26861226072774513,0.262260309337048,0.6632920207820446,0.0,0.0,0.0,1.0
65,0,1,0.6449602974601732,0.2967698817845713,0.2652695464366131,0.6725927451305246,1.0,1.0,0.0,1.0
66,0,0,0.6305708576331439,0.2931464694104948,0.26940174021299357,0.6590214134076539,1.0,0.0,0.0,1.0
67,0,1,0.6400208557703897,0.31174597798773473,0.27489062829075744,0.6611476908379879,1.0,1.0,0.0,1.0
