Trial,S0_A1,S0_A2,PRw1,PRw2,PRw3,PRw4,Rw1,Rw2,Rw3,Rw4
1,0,0,0.25,0.75,0.4,0.6,0.0,1.0,0.0,0.0
2,1,1,0.27997655713779257,0.709832164249562,0.39491656759162236,0.6291971987335254,1.0,1.0,0.0,1.0
3,0,1,0.27967678716929567,0.7234740900583796,0.4194134330621653,0.6266649297429926,0.0,0.0,0.0,1.0
4,0,1,0.26665017071126673,0.6926309421568427,0.4189350324719591,0.6386406667383937,0.0,1.0,0.0,1.0
5,0,0,0.2538312877121879,0.6448891265218571,0.38439248563409906,0.6569906736324223,0.0,1.0,0.0,0.0
6,1,1,0.2620775618319308,0.6802263013610165,0.387276838665672,0.6558855833417925,0.0,0.0,0.0,1.0
7,0,1,0.25694464104986114,0.6753914962830452,0.39932619683103027,0.7096180919221649,1.0,1.0,0.0,1.0
8,1,1,0.26192554662767,0.6728993597110757,0.4400744387731935,0.6876336233212111,1.0,1.0,1.0,1.0
9,0,0,0.2676844982980207,0.6593070661261063,0.4836497406823776,0.695410531213123,0.0,1.0,0.0,0.0
10,0,1,0.27778053061819774,0.6219430958881421,0.47021851635829853,0.7323552912205191,1.0,1.0,0.0,1.0
11,0,1,0.2882052922654142,0.6226658916017244,0.46097031649870956,0.7289895393841085,1.0,1.0,0.0,1.0
12,0,1,0.2976780630646477,0.6413550926815549,0.45832760400263645,0.733210059119116,0.0,1.0,1.0,1.0
13,1,0,0.30100261332451494,0.620889909798558,0.4727077443143925,0.730357705348862,0.0,1.0,1.0,1.0
14,1,0,0.30322999260635275,0.6187367517885954,0.4483038568678298,0.7202327366464591,0.0,1.0,1.0,0.0
15,1,0,0.3046936033346368,0.5840675286649026,0.4353902906862567,0.7044750962325617,0.0,0.0,1.0,0.0
16,0,1,0.33190841457728726,0.6233503587665742,0.420378466216843,0.7045333220794937,0.0,0.0,1.0,0.0
17,1,1,0.3476354634478572,0.6245231235465702,0.43409450087283064,0.6865415785534582,1.0,1.0,0.0,1.0
18,0,1,0.33223980007972614,0.6300171244227464,0.45016333744614073,0.6963919231070239,0.0,0.0,1.0,1.0
19,0,1,0.30081027915574254,0.599694786033395,0.4548785885905321,0.6658349324816323,0.0,1.0,1.0,0.0
20,0,1,0.2840630880275081,0.6138345709493302,0.46776304806538826,0.6631528009857571,0.0,1.0,1.0,1.0
21,0,0,0.2783012452810511,0.6120794290132627,0.47667711118031586,0.6421229048605371,1.0,1.0,1.0,1.0
22,0,1,0.27210754295585704,0.6061611215302207,0.5218727930323805,0.6337909511931349,0.0,0.0,0.0,1.0
23,0,1,0.297529459443676,0.6504066906469199,0.5087799084519421,0.6339097433302447,0.0,0.0,0.0,1.0
24,0,1,0.30748826354472775,0.6801077985896038,0.5330720061168375,0.6034631424645277,1.0,0.0,0.0,1.0
25,1,0,0.3415292295891563,0.6264233529552229,0.5460419865251955,0.5919406290171992,0.0,0.0,1.0,1.0
26,0,1,0.35460443335733194,0.6517640323819692,0.5027286581004661,0.560620459077162,0.0,1.0,0.0,0.0
27,1,1,0.32415598199623524,0.6065399524343327,0.45831522300718425,0.5580490417247436,0.0,0.0,1.0,0.0
28,0,1,0.35961352425099,0.6437744430467435,0.5074771954544016,0.6162977798801987,0.0,0.0,0.0,1.0
29,1,1,0.3913296651793695,0.6429502631362048,0.4923499777747072,0.6090878343073748,0.0,0.0,0.0,1.0
30,0,1,0.36869828292328216,0.6961893883387187,0.5059839016424442,0.6057445442410702,1.0,0.0,1.0,0.0
31,1,1,0.3813133935190697,0.7166046419329672,0.5299172314146423,0.6259235143698635,0.0,1.0,0.0,0.0
