Trial,S0_A1,S0_A2,PRw1,PRw2,PRw3,PRw4,Rw1,Rw2,Rw3,Rw4
1,1,1,0.25,0.75,0.4,0.6,0.0,1.0,0.0,1.0
2,0,1,0.2781043619066098,0.7209142558110087,0.3960336148926909,0.5687932305022576,0.0,1.0,0.0,1.0
3,0,1,0.2886876878562448,0.7473192511024571,0.4060259693050687,0.6102682887965151,1.0,0.0,0.0,1.0
4,0,1,0.3189233102308398,0.7154442443979263,0.36654795909040117,0.6167367604410142,0.0,0.0,1.0,1.0
5,1,0,0.338953902066366,0.7052213908082937,0.35313477508822294,0.611374261507551,1.0,1.0,0.0,1.0
6,1,1,0.3483478058772144,0.6976865853613832,0.37690870312258373,0.617963337220498,0.0,1.0,0.0,0.0
7,1,1,0.30536818069108795,0.7158708693474384,0.3726527214993689,0.5862551866386527,0.0,1.0,1.0,1.0
8,0,1,0.2742113717022201,0.6730128299211829,0.38087594586850754,0.600448832667656,0.0,1.0,1.0,0.0
9,0,1,0.2766302429425602,0.6487145337058198,0.3869677683743497,0.5889237189404333,0.0,0.0,1.0,0.0
10,0,1,0.2896366263479917,0.6235232980322544,0.344720323611064,0.6144236695632201,0.0,1.0,0.0,0.0
11,1,0,0.32606641411634324,0.6353352687677493,0.3337967566824895,0.6363872528708802,0.0,1.0,0.0,1.0
12,0,1,0.2985812381694971,0.617923145033438,0.3054830764877136,0.640815954277735,1.0,0.0,0.0,1.0
13,1,1,0.30772612308348524,0.5936055180945499,0.3460678906658019,0.6617658599678649,1.0,1.0,1.0,1.0
14,0,1,0.2824232560701759,0.6312726905124546,0.3367548572552161,0.7170591500551063,0.0,1.0,0.0,1.0
15,0,1,0.25691916718873686,0.5965843292773468,0.3632111979864476,0.7349249007110161,0.0,1.0,1.0,1.0
16,0,1,0.2776781231081444,0.6064544241528568,0.3633527791625743,0.7498639761696084,1.0,0.0,0.0,1.0
17,1,1,0.31000310510442974,0.6034358967882684,0.3385551150003908,0.7371533048774778,1.0,1.0,1.0,1.0
18,0,0,0.31312027849341484,0.5723909636606048,0.3060614154893378,0.7209065676568628,1.0,1.0,0.0,1.0
19,1,1,0.2970873684900707,0.5747686911224182,0.29346015578502094,0.7163575112963835,0.0,1.0,1.0,0.0
20,0,1,0.3061892949060655,0.5511385488806061,0.26892200009139183,0.7200010085853399,0.0,0.0,0.0,1.0
21,0,1,0.29293859649374504,0.5653389679905597,0.25827992808648464,0.7254146999270946,0.0,0.0,0.0,1.0
