Trial,S0_A1,S0_A2,PRw1,PRw2,PRw3,PRw4,Rw1,Rw2,Rw3,Rw4
1,1,1,0.75,0.25,0.6,0.4,0.0,0.0,0.0,0.0
2,1,1,0.731075807614094,0.2510386488458628,0.6181857837777095,0.39126458295825506,1.0,1.0,0.0,1.0
3,0,1,0.7359661191389361,0.25489543192705566,0.6218139926439709,0.4025836826808142,1.0,1.0,0.0,0.0
4,1,1,0.7191265356708866,0.2612049962762652,0.6259356280215701,0.4074224349590382,1.0,1.0,1.0,1.0
5,0,1,0.7055258082499851,0.2792472225807346,0.6416599287524352,0.385109785197601,0.0,0.0,0.0,0.0
6,0,1,0.6974488393549384,0.2900902504404048,0.6695359016224255,0.39067924871179416,1.0,1.0,1.0,1.0
7,0,1,0.6736527346547022,0.27227016502280377,0.6607277745731466,0.4019911657726213,1.0,1.0,0.0,0.0
8,0,0,0.6535269295237881,0.28269147337204453,0.6825283654408247,0.3896299259457074,0.0,1.0,1.0,1.0
9,1,0,0.6561788728108249,0.305039303002011,0.7122189965712007,0.3974879952357518,1.0,0.0,1.0,0.0
10,0,0,0.6173856540394718,0.29924856140990685,0.7490541334518732,0.4186408030208493,0.0,0.0,1.0,1.0
11,1,1,0.6321913023491715,0.3261636352322751,0.7354438080573117,0.4496446315580622,1.0,0.0,0.0,0.0
12,0,1,0.6200781902086382,0.2693193487785239,0.7145963577718151,0.46220688367222207,1.0,0.0,1.0,0.0
13,0,0,0.6143710100836292,0.26139234456690985,0.7245117953392635,0.4020341245195825,1.0,0.0,1.0,1.0
14,0,1,0.5702281261206207,0.25146933144563416,0.7189230066462524,0.3888991701562497,1.0,0.0,0.0,1.0
15,0,1,0.5267781564561405,0.2714162111369024,0.6998094785893451,0.36668367369834975,1.0,0.0,0.0,1.0
16,1,0,0.5418284392429058,0.25605396745612574,0.7116878738539427,0.3908217303882548,0.0,0.0,1.0,0.0
17,1,1,0.49739700528507624,0.29152678522512354,0.7148549266445113,0.351744448820271,1.0,1.0,1.0,1.0
18,1,1,0.5208114279760705,0.29106815585524815,0.7344000177698836,0.3571064294173012,0.0,0.0,0.0,0.0
19,0,0,0.5444518690556981,0.2616117802605032,0.6994877675872404,0.3615280085936165,1.0,0.0,0.0,1.0
20,1,1,0.5698395756507169,0.2608521115172364,0.6995325649049969,0.3346995717253124,0.0,0.0,1.0,0.0
21,0,0,0.5573567631895276,0.2709769636071848,0.7062717604701138,0.3013614271307394,0.0,1.0,0.0,0.0
22,0,1,0.5494253198672281,0.2816650717375166,0.7031763829145395,0.32408989093477286,0.0,0.0,1.0,0.0
23,1,1,0.5673313565086496,0.3028999332390301,0.7168563068360654,0.2829906643875773,1.0,1.0,1.0,1.0
24,1,0,0.5942372820971688,0.3111936755340349,0.741256899259157,0.3041349698015789,0.0,0.0,1.0,0.0
25,1,0,0.6060293162073018,0.32943093051175093,0.7308509239134485,0.2574408751901719,0.0,0.0,1.0,0.0
26,1,1,0.5693918609942534,0.38036017991359294,0.7234107981972169,0.2535420288678447,0.0,0.0,1.0,0.0
27,1,1,0.5718633245360527,0.34318658729101925,0.7310719722956764,0.2658510817088319,1.0,1.0,1.0,0.0
28,0,1,0.6193029518868697,0.3280771240775334,0.7295885584966586,0.2694544177763071,0.0,0.0,1.0,0.0
29,0,1,0.6382789827224631,0.30468996889961475,0.7488169359785501,0.25513857934353085,1.0,0.0,1.0,1.0
30,0,1,0.6469560643657079,0.2964105697783641,0.7369104822412608,0.2519814517008847,1.0,0.0,1.0,0.0
31,1,1,0.6303281378967539,0.3139870536287443,0.7373666889284597,0.2560651461613166,0.0,0.0,1.0,0.0
32,0,1,0.6457682079012909,0.3423356397829896,0.7182568595152734,0.2633989933885664,0.0,1.0,1.0,0.0
33,0,1,0.63563447074279,0.3921208000338974,0.7107123582345364,0.2917195187591159,1.0,1.0,1.0,1.0
34,0,1,0.6386592265050974,0.4083207774193633,0.7320171246712325,0.3383237732381222,0.0,0.0,1.0,0.0
35,0,1,0.6491462307414482,0.41483482265311955,0.7377108187405863,0.3293774618766828,0.0,0.0,0.0,0.0
36,0,1,0.6641620266470052,0.38627569523548816,0.7482280797879584,0.28266720797900236,0.0,1.0,1.0,1.0
37,0,1,0.6709120419069696,0.40456886284679916,0.7473440107609849,0.2700221526553826,1.0,1.0,1.0,0.0
38,1,1,0.6673979018057179,0.35357012231697416,0.7426635668631522,0.2613486916159112,0.0,1.0,1.0,1.0
39,1,0,0.6942706275143958,0.3385860336595018,0.7313360583386742,0.30213937100655375,1.0,0.0,1.0,1.0
40,0,1,0.6987838884612148,0.39135240612524774,0.7146390989433643,0.3063870212429212,1.0,1.0,1.0,1.0
41,0,1,0.6904675141534424,0.3738277153537123,0.7494236684541731,0.3341344538698061,1.0,1.0,1.0,0.0
42,1,1,0.7189376115101114,0.3741958091934731,0.7411395546887538,0.30050760370253926,1.0,0.0,0.0,0.0
43,0,0,0.736575286834326,0.3619511950858311,0.7356594044742983,0.25032748933076154,1.0,0.0,1.0,1.0
44,1,1,0.7345549259068925,0.36191874007219993,0.7475696775658507,0.2602111988423635,1.0,0.0,1.0,1.0
