Trial,S0_A1,S0_A2,PRw1,PRw2,PRw3,PRw4,Rw1,Rw2,Rw3,Rw4
1,0,0,0.75,0.25,0.6,0.4,1.0,0.0,0.0,0.0
2,0,1,0.7244527264906143,0.28240472419340656,0.6038669209529653,0.39748255353388495,1.0,0.0,0.0,0.0
3,1,0,0.7220221557608872,0.29123264709129876,0.6355649981955751,0.40324542679619174,1.0,0.0,0.0,1.0
4,0,1,0.7090286283503038,0.2870469305517442,0.6410419482440637,0.39011592169114895,0.0,0.0,1.0,0.0
5,1,0,0.7362876145219649,0.3350112311383107,0.6255825893446519,0.34935406547858144,0.0,1.0,0.0,0.0
6,1,1,0.7305392074238074,0.36511675217992645,0.6446422868043695,0.3074465852886836,1.0,1.0,1.0,0.0
7,0,1,0.7485383825498273,0.3495807425726555,0.64112502688777,0.31050126992733,0.0,1.0,1.0,1.0
8,1,1,0.7202339076404279,0.3269570762586276,0.6938304055471329,0.30479509005207056,1.0,1.0,0.0,0.0
9,0,1,0.7133402424605685,0.32201736740219195,0.7242857741414369,0.2811523462648341,0.0,1.0,0.0,0.0
10,1,1,0.7132421466502943,0.31526258472247776,0.6978646076322449,0.2771927044163807,1.0,0.0,0.0,1.0
11,0,0,0.6933920721393637,0.28982677331063783,0.6987504395476605,0.33165463328611267,0.0,0.0,1.0,0.0
12,0,1,0.6533447314063626,0.29020232912349514,0.6954521974153699,0.33842625129358717,1.0,1.0,1.0,1.0
13,1,0,0.6307069468694493,0.3027705981688124,0.7317069900093838,0.3443729879497589,1.0,1.0,1.0,0.0
14,1,1,0.5981519239217787,0.2875105763135043,0.7466590714687327,0.3696492077574873,0.0,0.0,1.0,1.0
15,0,1,0.6418765587335039,0.2862330990562309,0.716387764955471,0.3739773474471691,1.0,0.0,0.0,0.0
16,0,0,0.6551489037336593,0.25771217333882995,0.7123486551823411,0.41349462457110314,0.0,0.0,1.0,1.0
17,0,1,0.6261832505234166,0.26576971163124496,0.7188825889381284,0.42205116152474403,1.0,0.0,1.0,1.0
18,0,1,0.6101683087902486,0.27324859329375895,0.7237744233844595,0.4281434753402802,1.0,0.0,1.0,0.0
19,0,1,0.6013316135786004,0.25088612962107587,0.7237868399165104,0.4261592749604369,1.0,0.0,1.0,1.0
20,0,1,0.5826583294886779,0.2926634840662451,0.731904188434096,0.44755781486033674,1.0,0.0,1.0,0.0
21,0,0,0.6168563980847543,0.2549010974631649,0.7190224385070693,0.47432913135006444,0.0,0.0,1.0,0.0
22,0,0,0.5841155585550111,0.26023085324819456,0.7350687225287625,0.47945840810942564,1.0,0.0,0.0,1.0
23,0,1,0.6131312136058183,0.29343195670147854,0.7237910815181227,0.4471353256551255,1.0,1.0,1.0,0.0
24,0,1,0.6519076137560146,0.31025464245804146,0.720794582268394,0.41446752111287377,0.0,0.0,1.0,1.0
25,1,1,0.5940963630720736,0.2788285398739688,0.7146852575851754,0.4199731931135558,0.0,1.0,1.0,1.0
26,0,0,0.5894846001505732,0.25242087416643283,0.7255350325939567,0.41194934815578477,1.0,0.0,1.0,0.0
27,1,1,0.6134526594328442,0.2740939681132098,0.7064909692665725,0.4139853463433269,1.0,1.0,1.0,0.0
28,0,1,0.5860488557095584,0.2605759515460497,0.7078499426914615,0.3564064485789211,0.0,0.0,0.0,0.0
29,1,1,0.5786739786102889,0.31093789844907604,0.6713584945506204,0.3757957377134885,1.0,0.0,1.0,1.0
30,0,1,0.5591934195159602,0.2646061820131943,0.6920818367111587,0.3708523880342672,1.0,1.0,1.0,0.0
31,0,0,0.5623834632632316,0.2775199598587348,0.6734763926428042,0.34918018616849944,0.0,0.0,0.0,1.0
32,0,1,0.5539227549763026,0.25869896572045115,0.6529080984483533,0.3408095766889596,1.0,0.0,1.0,0.0
33,1,1,0.5561443294989267,0.2782455742122041,0.7182866820176186,0.39548282282692965,1.0,0.0,0.0,1.0
34,0,1,0.542071977778188,0.30154201972529654,0.7367093658443858,0.35643478421287583,0.0,1.0,1.0,0.0
35,1,1,0.5497597805586497,0.30695349259778204,0.7370724262994833,0.39135533754014057,0.0,1.0,1.0,0.0
36,0,1,0.5724622215667083,0.28772739700401007,0.7343247309970119,0.3811568051965724,1.0,0.0,1.0,1.0
37,0,1,0.5499626130405043,0.3484530591658466,0.7142687734756074,0.38769849190399813,0.0,0.0,1.0,1.0
38,1,0,0.5923133311410221,0.364830107255002,0.6886233679948991,0.4021042132042573,1.0,0.0,1.0,1.0
39,1,1,0.5899396710471194,0.34783514433794177,0.6588200759444865,0.33535509415119497,0.0,1.0,0.0,1.0
40,1,1,0.6275908194599648,0.3710264620783271,0.6518486107073266,0.34731331228867557,1.0,1.0,0.0,0.0
41,0,1,0.6305375359428709,0.3768129807525889,0.6786149054142755,0.30132353762353,1.0,0.0,0.0,1.0
42,1,1,0.641132529394055,0.3205806536139223,0.6734120649748755,0.26199967417902015,1.0,0.0,1.0,0.0
43,0,1,0.659774648952492,0.3013454564205923,0.6697531216827053,0.2510067870869762,1.0,0.0,1.0,1.0
44,0,1,0.6389423016640026,0.2884097405309612,0.6476413161242437,0.2705587453239419,1.0,0.0,1.0,1.0
45,1,1,0.6172851596464657,0.2646775626844843,0.6671460003676634,0.25211796581160106,1.0,1.0,1.0,0.0
46,0,1,0.586606500887639,0.2553833467209684,0.6882167462383945,0.2781934787333027,1.0,1.0,0.0,0.0
47,1,1,0.5822350739459352,0.27384475576744066,0.6395813355095427,0.2815794365797461,1.0,0.0,1.0,0.0
48,0,1,0.628253045091536,0.2561489429875274,0.6515194328385703,0.28634564119049283,1.0,0.0,0.0,1.0
49,0,1,0.6068310209906822,0.27693818232905765,0.6686857614156188,0.3028385735225434,0.0,0.0,0.0,0.0
50,0,1,0.6568221134046599,0.30079046039129215,0.6417323537913372,0.29551385884235565,1.0,1.0,1.0,0.0
51,0,0,0.629246874466422,0.3102032385882088,0.6220065004000518,0.3011908538341901,1.0,0.0,1.0,0.0
52,0,1,0.647068750751658,0.3158714333830659,0.6238526156959419,0.29316139527019286,0.0,1.0,0.0,0.0
53,1,1,0.6351825290875889,0.3543551278374627,0.6029680794200711,0.2755547907527087,1.0,1.0,1.0,0.0
54,0,0,0.6555864512177403,0.38752022844419337,0.5765086026859003,0.25506751041276443,0.0,1.0,1.0,0.0
55,0,1,0.6068292509420462,0.42554631691207095,0.5758945773210123,0.26913252783477754,0.0,0.0,1.0,0.0
56,0,1,0.6055740019279298,0.3730119680851257,0.5882665234866209,0.29684215257116403,0.0,1.0,0.0,0.0
57,0,1,0.5983712297891708,0.41914851404655096,0.5947459236527467,0.31828273573376087,0.0,1.0,0.0,1.0
58,0,0,0.5764504358139294,0.43047556941341886,0.5552739412534384,0.323783356015372,1.0,1.0,1.0,0.0
59,0,1,0.575660725913906,0.4235438159590111,0.5503796024025498,0.34207141032576593,1.0,0.0,1.0,0.0
60,0,0,0.5787958114528746,0.463546264401974,0.5670318665101869,0.3350772314953161,0.0,1.0,0.0,0.0
61,1,1,0.5868335851275036,0.46897817201007375,0.5441165686085627,0.378541017068281,0.0,0.0,1.0,0.0
62,0,0,0.5536903718043917,0.5025453498704742,0.5351948728394398,0.32466019168670035,1.0,1.0,1.0,0.0
63,0,1,0.5660907478886882,0.5127356074568302,0.5098063427167242,0.3199949359275755,0.0,0.0,1.0,0.0
64,1,0,0.594116858963594,0.49362903165199223,0.53004911068099,0.3297317679032756,1.0,0.0,0.0,1.0
65,0,1,0.5876325570244743,0.4827668312864322,0.5380241616234126,0.30790501302068973,1.0,1.0,1.0,0.0
66,1,1,0.575790525218252,0.45767102574044594,0.5669634910055485,0.30870677231923654,0.0,0.0,0.0,0.0
67,0,0,0.5770169765789152,0.4657423046031856,0.533926949844956,0.3319747434253468,0.0,1.0,1.0,0.0
68,0,1,0.5833092505074279,0.4671956104113128,0.555694703471168,0.3199970630829974,0.0,1.0,1.0,1.0
69,0,1,0.5988149343771071,0.4513418858034488,0.579655364235343,0.31312070794343155,0.0,0.0,1.0,1.0
