Trial,S0_A1,S0_A2,PRw1,PRw2,PRw3,PRw4
1,0,1,0.75,0.25,0.6,0.4
2,0,0,0.6944099009309812,0.2821869157290688,0.648698643071509,0.41928594800636376
3,1,1,0.7241514406218791,0.2502826235917371,0.64840256021441,0.4001740099914199
4,0,1,0.7018986116751041,0.2833724843415397,0.6284526025171396,0.38842773704521316
5,0,1,0.7239272509206736,0.26867618368095564,0.6411305596601555,0.39037421810790013
6,1,1,0.7368153776887035,0.25281598049838216,0.6518845008300355,0.4220693102537236
7,0,1,0.7378280650380185,0.2626461722783337,0.6238797749189363,0.45126029300743226
8,1,1,0.7230027998102048,0.26620341027178984,0.6730268472030025,0.4928825087754208
9,0,1,0.7030278578231233,0.2702806211565696,0.7469577012503119,0.4876403479090509
10,1,1,0.6873957927039596,0.29615846291576986,0.7305928903501122,0.49332120846342037
11,0,1,0.6431067605108384,0.3250404967414146,0.7372395307511826,0.48972232676161165
12,0,0,0.6499175807387708,0.3034032795292684,0.7149609482469703,0.4967726063406999
13,0,1,0.6325825374792787,0.3023350390399873,0.6926347833867765,0.5094804107166169
14,0,0,0.6440722953089482,0.32020268998854656,0.6870086496452602,0.496231170652367
15,0,1,0.647868876851696,0.29010049959304146,0.6475559785152163,0.5045863045775629
16,0,0,0.6366245064382955,0.29770718179548067,0.6615404639715202,0.5272517876259974
17,1,1,0.6427240393585718,0.33695536353685707,0.6552148532960683,0.5205681115241203
18,0,1,0.5861210329910508,0.35875199120561035,0.6372052380289084,0.5078748238642897
19,0,1,0.5977456203790803,0.3787580622160047,0.6206663293801118,0.48893647815840274
20,1,0,0.6147960020648179,0.36215329086364617,0.5831084081841383,0.5124707806257666
21,0,1,0.610935757949332,0.36804709043489414,0.5583179921677601,0.5072273486399874
22,0,0,0.6346992329621277,0.3421580121975628,0.5921334507392261,0.5126195905554123
23,1,1,0.604618685572592,0.3441797145655341,0.5924973871571209,0.4720090060313202
24,1,1,0.5941994225024417,0.3449958842987916,0.5997828281253224,0.4535479843613983
25,0,0,0.6128205717804828,0.30334024551793776,0.6353441565432032,0.45068144406257915
26,1,0,0.6020250810153174,0.3416363019058142,0.6250090403300887,0.44880285790481506
27,0,1,0.5613977495412554,0.3496044672842018,0.6043256321221978,0.4344991243027178
28,0,1,0.559032021058384,0.33785009759111106,0.565316597020797,0.465892184930394
29,1,1,0.5353495372589779,0.3168318755015485,0.5641440699293058,0.4890249227583728
30,0,1,0.5188686370638307,0.32311994060143506,0.553263105352573,0.511400117610846
31,0,1,0.5030267263516558,0.2961960433643586,0.5356877556268143,0.5524869060545883
32,0,0,0.5157932494087631,0.31375381751651826,0.5463267292504522,0.5493955202394613
33,0,1,0.5190070204647637,0.3326190885393095,0.5430183661910387,0.546640383236491
34,0,0,0.49922940789984555,0.33274475074663395,0.5588431999754224,0.5751032301023353
35,1,1,0.5100649649932367,0.32597867410531384,0.5747105457764723,0.5865637662199238
36,1,1,0.5254474573237151,0.2803057632814084,0.5522220330810858,0.6112352893386658
37,0,1,0.5763890443039862,0.27276872252362744,0.5554311877022288,0.5914491133081364
38,0,1,0.5678517145318515,0.2649661807464478,0.5881518639886469,0.5946369755905688
39,1,0,0.5892614841921177,0.25138512223175674,0.5770714701455024,0.584245192107473
40,0,1,0.5980493580837466,0.25042332834303754,0.5415250573418491,0.5815791388383723
41,1,0,0.5873419814578841,0.2620711967600379,0.5306219310896847,0.5448577399722679
42,1,0,0.5255943763464896,0.2654165662330838,0.5539016249129942,0.5446502347194179
43,0,1,0.52541636459716,0.30056385255585605,0.5584549252397749,0.5682625511070574
44,0,0,0.5521873305079139,0.2910532226909285,0.5565666543624649,0.5100894996825459
45,0,1,0.5605698797549622,0.2912057095389746,0.548409565318048,0.5001743342228431
46,0,1,0.5759923097770462,0.2829398289141598,0.5442052470547234,0.4531319441363172
47,0,1,0.5871312700643307,0.3081070435752284,0.5511601885122305,0.4813547073380641
48,0,0,0.5921864795508325,0.35376225109516646,0.552618366752238,0.47274049286544784
49,1,1,0.5424785738025784,0.35855558414826205,0.5641735170682199,0.4736404406394094
50,0,0,0.534875794916978,0.3848463929945588,0.5792281883552811,0.3951427060404711
51,0,0,0.562597098189209,0.42013650045589446,0.6094396163056218,0.4457515608041629
52,0,1,0.541628459707249,0.4240852224842678,0.6212756392951678,0.41786220779710526
53,0,1,0.5133053739648286,0.40085103532509575,0.6082086916439647,0.3959667568430566
54,0,1,0.5156431038554604,0.41733509561521387,0.6010793349892541,0.35399505203144827
55,0,1,0.5280726973787946,0.4063920251918948,0.5842463677414992,0.364661200699184
56,0,0,0.5357750985320345,0.3832479856249636,0.5448777571215205,0.3716203674892115
57,1,0,0.5744514967210529,0.367800468258218,0.5780463127113367,0.34815208870149095
58,0,1,0.5691903871894095,0.3648238203105877,0.6138461443831024,0.3462984219504448
59,0,0,0.580989566177701,0.35409848362961394,0.6355401658008073,0.3075756660942419
60,1,0,0.5857425636322923,0.3416800901596912,0.632176059029156,0.297202682397069
61,0,0,0.609347763263186,0.3238261200069888,0.6129196513454799,0.2921454791760468
62,0,1,0.6288601243001651,0.317363349493745,0.6000136985991994,0.3071960583951031
63,0,1,0.6511959629399824,0.33349685229893916,0.624396488060711,0.3335237888046195
64,0,1,0.6659802993044892,0.3135189853123423,0.6318587852224719,0.35828012410009613
65,0,0,0.6570133962398202,0.31353672808501076,0.6266413855701424,0.35661905894447526
66,1,1,0.714600029059824,0.3046696268696068,0.6319496418406165,0.37485031685069437
67,1,1,0.7453429878614715,0.25983819593998964,0.6332539561930745,0.3347094947931093
68,1,1,0.7494240687214319,0.27451465531121344,0.6374073972564074,0.3136156308725487
69,0,0,0.7406907749374924,0.27712817578474785,0.6392385591458158,0.28345406020697317
70,0,1,0.7314801779340456,0.2824979166397413,0.6210946573127626,0.28633260889687784
71,0,0,0.7395100413507645,0.2941953592029475,0.6050710248255535,0.2917931883621487
72,0,1,0.7474536528401098,0.3516472627396333,0.5909998671295907,0.30272380463805354
73,0,1,0.7312557963541677,0.3473974500570614,0.5720829593554199,0.2918751336255798
74,0,1,0.7121317979352072,0.33485335205753586,0.5721674865477723,0.261710182774046
75,0,0,0.72216071359979,0.35365486866224216,0.5441690219043948,0.2588027566730654
76,1,0,0.7395117419954435,0.3676298059448919,0.5868343548568513,0.2579281534685541
77,0,1,0.7498470254059897,0.3393045495796826,0.5222964608707692,0.2519398553777845
78,1,1,0.7499814357527044,0.32125297411363807,0.4738938269532872,0.2976443346931534
79,0,0,0.7481935153323236,0.31682452576086273,0.46769205578240464,0.26702565250190385
80,0,1,0.7488787626141457,0.3143854305351831,0.45860034048661524,0.25872481899645505
81,1,1,0.7427833662368394,0.27820787449149703,0.4622562973829926,0.2887884414532282
82,0,1,0.7275954778570006,0.29162619604573464,0.4452271588432316,0.27486439358208486
83,0,1,0.7482057821420761,0.2920020767394575,0.4377598347313152,0.29747978807961806
84,0,1,0.7428031360415914,0.3063291787558321,0.41777001883345577,0.3344793210078447
85,0,0,0.7296776208924055,0.275497557607402,0.43099398975625486,0.3390883861362716
86,0,0,0.6678797064204663,0.3064873160569652,0.4246657007608456,0.32459422377844105
87,0,1,0.6397968102454754,0.3235606448324847,0.3842592323235682,0.31749946856786004
88,0,1,0.6497195207455893,0.31638761919516367,0.3770324319526146,0.3033213715582282
89,0,1,0.6272049545334055,0.33116463767289367,0.32791235161920756,0.3068235312269898
90,1,1,0.6252553347503174,0.3502100198014479,0.31104152097693955,0.31511476874963784
91,0,1,0.6436564251926774,0.34907326687114815,0.3151874481202811,0.31491977588408027
92,0,1,0.6372723138440692,0.34732600475856495,0.35197805449980796,0.31376579226393
93,0,1,0.6198702241872076,0.35952345955790566,0.32344682428014754,0.3262198859513054
94,1,1,0.5796287855459937,0.33667326535865644,0.304214547373656,0.3495352954436893
95,0,0,0.5630436144120647,0.3380149040104995,0.29100417282744984,0.35176933399301324
96,0,0,0.5739688366714465,0.2850081131615815,0.2866223946554655,0.33940568946214883
97,1,1,0.5889501497696337,0.3108390541039183,0.29949250797862703,0.3185786131354479
98,0,1,0.6162850598851275,0.2957572488310517,0.2640262160755331,0.31567373170289986
99,0,1,0.6186627515959136,0.3022945099925682,0.272859313462311,0.3192465684511868
100,0,1,0.6347099614926995,0.2655472591312658,0.257048174105174,0.3476449993961766
101,0,1,0.6249101698286667,0.2670002140594495,0.2977021688516456,0.33372825409434503
102,0,1,0.6158058054829136,0.2677241937087894,0.26685524026341756,0.3635168486703052
103,0,1,0.6149928377524054,0.28746297928658626,0.2799234805347215,0.3666592331547685
104,0,0,0.6384715585039881,0.26209988790234356,0.2963216991007151,0.35415257930335653
105,1,0,0.6391825911148709,0.2783869952400831,0.28925274967537296,0.3371058873535077
106,0,1,0.675940803740544,0.3065337255665303,0.3015144863181324,0.327135043472552
107,1,1,0.6636235271525708,0.3143007298401226,0.29311486726042735,0.36284886628443086
108,0,0,0.6421653858519072,0.3314519218813151,0.3291728804619729,0.3720888522769845
109,0,1,0.6625564783497746,0.3135450517881771,0.3380879621007785,0.37589049129761076
110,0,1,0.658357303326778,0.32952543738458917,0.34671591593648193,0.3947546288857443
111,0,1,0.6442850288535296,0.32195095817628505,0.3635415657170734,0.4098481764438717
112,0,1,0.6207146402014994,0.2872110863097304,0.34230965810937386,0.40241146180538284
113,0,1,0.6152283723313621,0.264145796453893,0.34269845012808287,0.39346857054020296
114,0,1,0.5696060608663371,0.3031878049973893,0.33309075346656586,0.41504526247862544
115,0,1,0.54125775705499,0.3116968982818895,0.3374274022934955,0.44140725470040265
116,1,0,0.5810880777282332,0.2965516139607991,0.3249863795178616,0.45658587997825884
117,1,1,0.5896845167807062,0.28320203087466556,0.35178437396184253,0.44352909956862996
118,0,1,0.5965963794365712,0.2613568149354133,0.33251306378916995,0.47421921106069087
119,0,1,0.5608011075369174,0.2540636705314026,0.3622309863743827,0.4767518401629216
120,0,0,0.5768314561666626,0.29503456526896704,0.3782699817970701,0.48950956276991786
121,0,1,0.5716206900099585,0.2768992498092062,0.40062860533380806,0.45896224150790393
122,0,1,0.5879683205703766,0.27962027436304876,0.4188154920249258,0.41336883227215093
123,0,1,0.5822689636615604,0.27944187079803534,0.34880876342892403,0.40971439320610364
124,1,1,0.5764723819202393,0.3010578125199082,0.32962134938099147,0.418760590026141
125,0,1,0.580919084667801,0.3151882905965606,0.29392046992497123,0.420120154829281
