Trial,S0_A1,S0_A2,PRw1,PRw2,PRw3,PRw4,Rw1,Rw2,Rw3,Rw4
1,1,1,0.25,0.75,0.6,0.4,0.0,0.0,1.0,1.0
2,1,0,0.26457935942533767,0.7403046611310428,0.5611600227109639,0.3763815792886438,0.0,1.0,0.0,0.0
3,0,1,0.25359473971872937,0.7360166979471409,0.5996608576040956,0.3297576435269768,1.0,0.0,1.0,0.0
4,0,1,0.26632673720832045,0.7418232660293893,0.5990960372259807,0.3262444392098609,0.0,1.0,1.0,0.0
5,1,1,0.2808667035831758,0.744132710370277,0.590793121364838,0.3593151737531084,1.0,1.0,1.0,0.0
6,0,1,0.29257613024619206,0.7417119439149653,0.6220395349988842,0.33708998647263605,1.0,1.0,1.0,1.0
7,0,1,0.29988773244027506,0.7411632354289662,0.5938047299323113,0.32256723244590435,1.0,0.0,1.0,1.0
8,1,1,0.2643516686765373,0.7402837060872781,0.6150217827800191,0.3209186955350538,0.0,1.0,1.0,0.0
9,0,1,0.28461452894784234,0.7487192385337138,0.5936478131829489,0.3120002528311882,0.0,0.0,1.0,0.0
10,0,1,0.2863035059314231,0.700448360373568,0.5452526200889846,0.2798390063097629,0.0,1.0,1.0,0.0
11,1,1,0.2628868107062059,0.7372105847012926,0.5460849936735128,0.2678841859020177,0.0,1.0,0.0,1.0
12,0,1,0.2848756948827268,0.7448334733547552,0.5393240799984338,0.2844289351706963,0.0,1.0,0.0,0.0
13,0,0,0.2965141019648813,0.7298987759516969,0.5503094228406336,0.2946366247046544,0.0,1.0,0.0,0.0
14,0,0,0.308229929390392,0.7179793401875013,0.5480568335631623,0.32284892342765015,1.0,1.0,1.0,0.0
15,1,1,0.3328666785156926,0.6943932700881826,0.5719617700969898,0.3226690250611255,1.0,1.0,0.0,1.0
16,0,1,0.3404441497972286,0.7111344086651281,0.5524424703705452,0.3045528788785692,0.0,0.0,1.0,0.0
17,0,0,0.32497043868822484,0.7263718656396567,0.5718104168412173,0.2960812212679973,1.0,0.0,0.0,0.0
18,0,1,0.3844483901002884,0.7130731372585127,0.5719181601501775,0.3035670646527604,1.0,1.0,1.0,0.0
19,0,1,0.3844381576551431,0.7222913003774913,0.5608632701910139,0.3263048959227983,1.0,0.0,0.0,0.0
20,1,0,0.3502425985692574,0.7159599664255905,0.5434851039058778,0.34401869707917077,0.0,0.0,1.0,0.0
21,1,1,0.33039286879769525,0.7105636390712694,0.5614745416380127,0.34441595644971496,0.0,1.0,0.0,0.0
22,0,1,0.29164194562800627,0.7220676933019208,0.5548069727796248,0.3297855825834013,0.0,1.0,1.0,0.0
23,0,0,0.28869655824914553,0.7494879196208545,0.5586100090362142,0.3144906001593562,0.0,1.0,0.0,0.0
24,0,1,0.2914044160499479,0.7492705153523579,0.5965246808464516,0.31462230643056854,1.0,0.0,0.0,0.0
25,1,1,0.29932383139648044,0.7386854522362281,0.5864310874637472,0.32388156217029346,0.0,1.0,1.0,0.0
26,1,1,0.25068920677397055,0.7069011759470708,0.5663017743384908,0.283321105742833,1.0,1.0,0.0,0.0
