Trial,S0_A1,S0_A2,PRw1,PRw2,PRw3,PRw4,Rw1,Rw2,Rw3,Rw4
1,0,0,0.75,0.25,0.4,0.6,1.0,0.0,1.0,0.0
2,0,0,0.7481061577654199,0.25099355123778305,0.3885904054697333,0.5815992498117837,0.0,0.0,1.0,0.0
3,1,1,0.7354379674759368,0.25546470774711133,0.3885015494818473,0.6004480995900849,1.0,0.0,1.0,1.0
4,0,0,0.6812988196497234,0.26413945926570886,0.38613368955184957,0.5930502084157017,1.0,0.0,1.0,0.0
5,0,0,0.6507118722529007,0.29231184684547773,0.3759133038828028,0.6009641699261947,1.0,0.0,0.0,0.0
6,0,1,0.6754619579986325,0.2534214856061695,0.3585127420570196,0.5705511864248513,1.0,1.0,1.0,1.0
7,0,0,0.6817316145790117,0.27853282527178214,0.3877017507756456,0.5252122536972198,0.0,1.0,1.0,0.0
8,0,1,0.6746629620045642,0.2624178447061476,0.4041899262540092,0.5459852336038604,1.0,0.0,1.0,1.0
9,0,1,0.6901559408517217,0.25504079442153693,0.4509190981047049,0.5447031456228328,1.0,0.0,0.0,1.0
10,0,0,0.7099823918953185,0.2731421870905921,0.4510047628818882,0.5376469311421391,1.0,0.0,0.0,1.0
11,0,1,0.7160344711430631,0.2698479162673976,0.4868704890369645,0.5400171855055864,0.0,0.0,0.0,1.0
12,1,1,0.7167667502822996,0.2694991375765021,0.5251712955842073,0.5362939523661234,1.0,0.0,0.0,1.0
13,0,0,0.7024153980194106,0.26374906069522125,0.49808835810259294,0.5141539065719571,1.0,0.0,0.0,0.0
14,0,1,0.6862272158854681,0.31509535246025283,0.5264581286906725,0.5287282242688819,0.0,0.0,0.0,0.0
15,0,0,0.6913274965533621,0.31438121714280737,0.5309304902043216,0.5232098609941224,1.0,0.0,1.0,1.0
16,0,1,0.7125574995594014,0.34347545989428074,0.5401284959296719,0.5459560133780001,1.0,1.0,0.0,1.0
17,1,0,0.708523962697016,0.35431192221936186,0.5681531692234707,0.5528616735378389,1.0,1.0,1.0,1.0
18,1,1,0.68338581499458,0.34349158916802114,0.5835671062228461,0.5779451769383712,1.0,0.0,1.0,1.0
19,0,1,0.6386065673401873,0.3935150283358425,0.5517477299702085,0.5912483461092746,1.0,0.0,0.0,0.0
20,1,1,0.6676165254640163,0.4166692535250577,0.5872095663997421,0.5555164539851346,0.0,1.0,1.0,1.0
21,0,1,0.6979288290295834,0.41418737424482455,0.5544968531369938,0.5715352424032344,1.0,0.0,1.0,1.0
22,1,0,0.7145667015460618,0.43148429671729627,0.5394818236739146,0.5728711201820578,0.0,1.0,1.0,1.0
23,0,1,0.7293443375759687,0.4113534996842125,0.5181958320972189,0.5427594009151931,0.0,0.0,1.0,0.0
24,0,0,0.677534719403415,0.43568677938150197,0.5560039653068539,0.5522343833840409,1.0,0.0,0.0,1.0
25,1,0,0.6931135011651378,0.3963705859203726,0.5167441621514042,0.5916029378509516,1.0,1.0,1.0,1.0
26,0,1,0.6797316443484778,0.3886517307705561,0.4953611284619277,0.5846266646037891,1.0,0.0,0.0,0.0
27,1,0,0.7133063418567591,0.40329526182470077,0.4991453333618053,0.5694683266731011,1.0,0.0,0.0,1.0
28,0,0,0.688904771570188,0.4422032537246816,0.47294642071362664,0.6026914086966385,1.0,0.0,0.0,0.0
29,1,1,0.6550399930690197,0.4570114805315817,0.4949242129798513,0.5838700570779196,1.0,0.0,1.0,1.0
30,0,1,0.6202327318294885,0.4795804953550976,0.442870738804678,0.5805172938594144,1.0,1.0,1.0,0.0
31,1,0,0.6443267941242994,0.49285347676895463,0.45720181957378414,0.5807666668751362,1.0,1.0,1.0,0.0
32,0,1,0.6887618889182576,0.48259827008469947,0.48477282818026984,0.5950999432206339,1.0,1.0,1.0,1.0
33,1,1,0.705762396637743,0.5111118421175065,0.45346283823325745,0.5938801197884025,0.0,0.0,0.0,0.0
34,0,0,0.7458723278220272,0.5343264449996341,0.4564975421670173,0.6206070444831094,1.0,0.0,0.0,1.0
35,0,0,0.7396118566476096,0.5318066163447611,0.45749996694645295,0.6347222055738455,0.0,1.0,0.0,0.0
36,0,1,0.7346263941407786,0.5629791228661791,0.49122220365911107,0.6197708982540772,1.0,0.0,1.0,1.0
37,0,0,0.7346695440305681,0.530479518425353,0.5264227467608819,0.6624449918828139,1.0,0.0,1.0,1.0
38,0,0,0.6909979960329607,0.5177944448049898,0.5366938727388725,0.6411739863861743,0.0,0.0,1.0,1.0
39,1,0,0.707581101903197,0.5277435187869649,0.5631710476761428,0.6088822751800593,1.0,1.0,1.0,1.0
40,0,1,0.6865112962821401,0.5409228461866133,0.601758750339523,0.5981801368361817,1.0,0.0,1.0,1.0
41,0,1,0.6853510138927107,0.5442886535925536,0.6005111815417875,0.614638234437428,1.0,1.0,1.0,0.0
42,0,1,0.6938167423421939,0.5398845193212893,0.5884869866177982,0.6290796103705791,1.0,1.0,0.0,0.0
43,1,1,0.6597923310692922,0.5606715293172481,0.5746900189494917,0.626488378527499,0.0,1.0,1.0,1.0
44,0,0,0.635153278786299,0.5628540997290847,0.5608467960038922,0.5739778867050896,1.0,1.0,1.0,1.0
45,0,1,0.6160918566664512,0.5520883147443616,0.5328877758801376,0.5711926904133477,1.0,0.0,1.0,0.0
46,0,1,0.5807672751317933,0.5866715063952034,0.5470434174117292,0.5721791844911783,1.0,0.0,1.0,1.0
47,0,1,0.623060838586962,0.5918653500724225,0.5925970774383441,0.5274186069494133,0.0,1.0,1.0,1.0
48,1,1,0.6042094522342915,0.5530382247798127,0.5792199570433455,0.5090450798300721,1.0,0.0,1.0,1.0
49,0,1,0.5998941842368922,0.5453778576577061,0.5469085434370478,0.5099424539075732,0.0,0.0,0.0,0.0
50,1,1,0.5815515011054254,0.5690931577112727,0.5310984161455696,0.4962399421511003,1.0,1.0,0.0,1.0
