Trial,S0_A1,S0_A2,PRw1,PRw2,PRw3,PRw4,Rw1,Rw2,Rw3,Rw4
1,0,1,0.75,0.25,0.4,0.6,1.0,0.0,0.0,1.0
2,1,1,0.7279995657486921,0.2573135317590876,0.36898555255001436,0.5423586546443391,0.0,0.0,0.0,1.0
3,1,0,0.7010342772512205,0.25432636953176446,0.3881960641921554,0.581894228624149,0.0,0.0,0.0,0.0
4,1,1,0.6871555085024025,0.27836965184409923,0.3820876208553571,0.6450252908801429,0.0,1.0,0.0,1.0
5,0,1,0.6880881041751911,0.3042599617131555,0.37803761824331455,0.619508500428274,1.0,0.0,0.0,1.0
6,1,1,0.7355488377401261,0.3232068529814279,0.38295977047477103,0.583169728722064,1.0,0.0,0.0,1.0
7,1,1,0.7350335670051442,0.3621421739336499,0.35776586333542504,0.5853187047010036,0.0,1.0,1.0,0.0
8,0,0,0.7322035329595624,0.3337368288356696,0.3464303529370503,0.5729541574989145,1.0,0.0,0.0,0.0
9,0,0,0.7108223927022019,0.3026925091361407,0.30275328904334164,0.5545239268253782,1.0,0.0,0.0,0.0
10,0,1,0.741495214046453,0.3269940281870117,0.26898602023626206,0.5591697948422399,1.0,1.0,1.0,0.0
11,0,1,0.7120418813022508,0.3487020874034822,0.2746198900780123,0.5349369360852776,0.0,0.0,0.0,1.0
12,1,1,0.6841955687489439,0.30029354243539275,0.277039611670783,0.5113743264704192,1.0,0.0,0.0,1.0
13,1,1,0.6290016690815187,0.349138972814932,0.2984005100972064,0.5305605580375631,0.0,0.0,0.0,1.0
14,1,0,0.6210735763716784,0.32220602922427755,0.33291923848646415,0.4991673688216465,0.0,0.0,0.0,1.0
15,0,1,0.5795433679989331,0.3544192108746491,0.3244403833043874,0.504045991093625,1.0,0.0,0.0,1.0
16,0,0,0.5751649244832715,0.37856315166966786,0.30246481441620043,0.48732194355996894,0.0,0.0,0.0,0.0
17,0,1,0.5186049180982624,0.4132150298805793,0.2903962070605205,0.4839974091965629,1.0,0.0,0.0,0.0
18,1,1,0.5185868047970839,0.45654410080689034,0.28364965676661474,0.48580751564306707,1.0,0.0,0.0,1.0
19,1,1,0.5166992433958871,0.46322870885665635,0.2722440977768535,0.5171292523666229,1.0,1.0,1.0,1.0
20,1,1,0.5160803932215846,0.45309544787699824,0.25575489680233676,0.46431012563479457,1.0,1.0,0.0,0.0
21,0,0,0.49739553572594625,0.4446379794112159,0.2546673086725315,0.5272807241054761,0.0,0.0,0.0,1.0
22,0,1,0.47078206777184517,0.44673072480416115,0.2584051332854576,0.4837730735165268,0.0,1.0,0.0,1.0
23,1,1,0.46788019373682,0.42907534334282366,0.2533777536770606,0.4271147162280261,0.0,1.0,0.0,1.0
24,1,1,0.4816011074376129,0.46356756951911504,0.26075224405766556,0.3944889675974137,0.0,0.0,0.0,1.0
25,0,0,0.4649300524045995,0.43767457199921245,0.2734623523063955,0.4041349340332532,1.0,0.0,1.0,0.0
26,1,0,0.4911485467978261,0.3984139815188103,0.2506149761477725,0.4187111535183844,0.0,1.0,0.0,0.0
27,0,1,0.4761699619871438,0.4239249524186293,0.2594639356962276,0.3976464772500276,0.0,1.0,0.0,1.0
28,0,1,0.4592329934760333,0.43204488188941,0.2832362318224237,0.4074277557755121,0.0,0.0,0.0,1.0
29,1,1,0.4656744180530595,0.43977204010514953,0.29054132090835916,0.4328267151347241,1.0,1.0,0.0,0.0
30,0,1,0.4593623704901232,0.47617498725606794,0.2934488348699035,0.4638597701110603,0.0,0.0,0.0,1.0
31,0,1,0.3834623303039185,0.4439221084482309,0.25833741050170395,0.48655183039470007,1.0,1.0,0.0,1.0
32,1,1,0.40132560849044385,0.4399194880550062,0.2715044586576769,0.49795789290422904,0.0,1.0,0.0,1.0
33,0,1,0.3764865967982616,0.380845083326565,0.29018413210095256,0.5333311168709886,1.0,1.0,1.0,0.0
34,1,0,0.39913554866643636,0.36409401098792604,0.3001530975154158,0.5445602808644402,0.0,1.0,0.0,0.0
35,0,1,0.39260943896444056,0.36753038078309064,0.3235647684208182,0.5820883719309883,0.0,1.0,0.0,1.0
36,1,1,0.3897401861330045,0.37152324626983557,0.3090928785956572,0.5629292046397648,0.0,0.0,1.0,1.0
37,1,1,0.3819368488559449,0.32385701308431314,0.30620075476251274,0.5622467593498246,0.0,0.0,0.0,1.0
38,0,0,0.41158340291161777,0.3152375823310128,0.30572983183624397,0.5770653246777183,1.0,0.0,0.0,0.0
39,0,1,0.4019243297227289,0.33191104066827004,0.3418082229010297,0.6037322934871321,0.0,0.0,0.0,1.0
40,0,0,0.3840195370709033,0.3088217549671008,0.33579904007984657,0.6312686191897097,1.0,0.0,1.0,1.0
41,1,1,0.3446362996053075,0.30186995786230186,0.33263741914295414,0.6537648728864682,1.0,1.0,0.0,1.0
42,1,1,0.3447243793969946,0.32349464170673314,0.33646559135585585,0.6658361581252562,0.0,0.0,0.0,1.0
43,1,1,0.3545254901320207,0.32255595942711107,0.3958339137036194,0.6829047511383486,0.0,0.0,0.0,1.0
44,0,0,0.33018500941556506,0.31156783115693953,0.40315332040177493,0.692400385063364,1.0,0.0,0.0,1.0
45,1,1,0.3565862381990366,0.2883329927686199,0.4042107174161974,0.7044005642386435,0.0,0.0,1.0,0.0
46,0,1,0.35152332484296656,0.2961570963738744,0.38445245506310544,0.7183474096725715,1.0,0.0,0.0,0.0
47,0,1,0.3310727126740523,0.31085729981643134,0.41746911919271984,0.6877988551172411,0.0,0.0,0.0,1.0
48,0,0,0.33927924405498844,0.27963644098937906,0.4189796527196862,0.6588454142825219,1.0,0.0,1.0,0.0
49,0,0,0.32468968787688435,0.2825839661760484,0.45556008850191165,0.6561439907198972,0.0,0.0,0.0,0.0
50,0,1,0.32782561365571083,0.25805125683068914,0.4134500170837282,0.6193651300805157,0.0,0.0,1.0,1.0
51,1,1,0.3168704437398415,0.2727360776448542,0.3690640151948306,0.6355364279455689,0.0,1.0,0.0,1.0
52,0,1,0.3180977908009278,0.30400281435120924,0.38805528501191544,0.6517052431775737,1.0,0.0,0.0,0.0
53,0,1,0.3258979461791147,0.3334087128177019,0.3865420929589046,0.6840604670457505,0.0,1.0,0.0,0.0
54,0,0,0.3342685878388115,0.3662993033006007,0.3668596581040307,0.6959949096554795,0.0,1.0,0.0,1.0
55,0,0,0.32270163017452924,0.39168503084219397,0.4207331196129849,0.7315149625966159,0.0,0.0,1.0,1.0
56,0,1,0.30550808015995634,0.35523416811799907,0.4305037004479452,0.7250226336949308,0.0,1.0,1.0,1.0
57,0,0,0.31427669020519095,0.37595637048021624,0.39926531079726857,0.7435499346167254,0.0,0.0,0.0,1.0
58,0,1,0.2760026915312403,0.33305609181171836,0.40415219085158105,0.7329739621217777,0.0,1.0,0.0,1.0
59,1,1,0.2630818994251997,0.3264404907110879,0.3633830751752721,0.7091181761382197,0.0,0.0,1.0,0.0
60,0,1,0.2592263756783032,0.3326057359854601,0.37030413720129074,0.7235281821150009,0.0,1.0,0.0,0.0
61,1,1,0.2696397429454098,0.31670776430925507,0.37858020789467633,0.7328528280979698,0.0,0.0,1.0,0.0
62,0,1,0.2695277440223474,0.2960000807839022,0.3761472482954565,0.696712621601071,0.0,1.0,0.0,0.0
63,0,1,0.26553796963986465,0.3550812508617104,0.3990202719538348,0.7047069077020609,0.0,0.0,0.0,0.0
64,1,1,0.2687173272971489,0.36522847112435525,0.38986657327167523,0.7142222742786942,0.0,0.0,0.0,1.0
65,0,1,0.2513479787146092,0.3842693476655479,0.36643922915640625,0.7192012233701481,0.0,0.0,0.0,0.0
66,0,1,0.28654373082130347,0.34622334335907484,0.32382171546241734,0.6943330392137163,0.0,1.0,1.0,0.0
67,0,1,0.3248329238892406,0.30604879530964046,0.30222234700537304,0.6350148870329205,0.0,0.0,0.0,0.0
68,1,0,0.3035139523092982,0.3166558265217458,0.3545392780519161,0.6362389055021489,0.0,0.0,0.0,1.0
69,0,1,0.28313880925569646,0.33757088253800804,0.40262354539801337,0.6013473540910843,1.0,1.0,1.0,1.0
70,0,1,0.27254226330397513,0.3285649524251458,0.43658749545404496,0.5807360508221916,0.0,1.0,1.0,1.0
71,0,0,0.2930401080557632,0.27622324427541406,0.46810733598868715,0.588365947815137,0.0,0.0,1.0,1.0
72,0,0,0.26388517874373213,0.2963835256995758,0.4447706420913757,0.6028620789480289,0.0,0.0,1.0,1.0
73,0,0,0.2732716109800401,0.29763055152894247,0.4618332285939871,0.5973844032975452,0.0,0.0,1.0,1.0
74,1,1,0.3027749801888459,0.3008363599210439,0.41095341657242385,0.5482813355070216,0.0,0.0,0.0,1.0
75,0,1,0.2828106190215928,0.2504799442348139,0.4165940670112525,0.5899185761672175,0.0,0.0,1.0,0.0
76,0,1,0.26542615461418906,0.26688967543018816,0.3842362208721877,0.5410402748897196,0.0,0.0,0.0,1.0
77,0,1,0.30373210440415915,0.2807870965016992,0.395415053257829,0.5040760930416075,0.0,0.0,1.0,1.0
78,0,1,0.3153944500657939,0.30001564946386944,0.4250182636680454,0.4916847549935268,0.0,0.0,1.0,0.0
79,0,1,0.325397754624252,0.26181767523759614,0.38609883210987195,0.4378918224735905,0.0,1.0,0.0,1.0
80,1,0,0.35013081186498574,0.25717323364563105,0.40644519210316776,0.43668709551899626,0.0,0.0,1.0,0.0
81,0,1,0.37673306596177103,0.3047743325980483,0.404487727171008,0.4599267115781741,0.0,0.0,0.0,0.0
82,1,0,0.35970389158720506,0.27791608838414444,0.39868159224962074,0.4794390519459901,0.0,0.0,0.0,1.0
83,1,1,0.3716048480948725,0.30094295441701724,0.3928809152610099,0.45595921617634194,0.0,1.0,1.0,0.0
84,1,0,0.3578586792635221,0.3409642368142036,0.421261520543671,0.4712393342521735,1.0,0.0,0.0,0.0
85,0,0,0.37426072146334266,0.36857238289364136,0.40421373873538263,0.5038834168459466,0.0,0.0,1.0,1.0
86,0,1,0.35457832327925853,0.3713513021665858,0.3721567924841661,0.4755503438772983,0.0,1.0,0.0,0.0
87,0,1,0.43904739215858785,0.3635562640554694,0.39458547048657394,0.46281015109634877,0.0,1.0,0.0,0.0
88,0,1,0.4743591101416255,0.38091573307313004,0.425736999228452,0.4536369699977311,1.0,1.0,1.0,1.0
89,0,1,0.47474545582289324,0.3963924380879023,0.4063752522443633,0.4649591872719685,0.0,0.0,1.0,0.0
90,0,1,0.52926523900163,0.4101922941001974,0.4380561869628589,0.4375761831397555,0.0,0.0,0.0,0.0
91,0,1,0.5277452339425142,0.4308452523775227,0.43377875593375087,0.4136729807375536,1.0,0.0,1.0,0.0
92,0,1,0.512909298649542,0.36923308485699036,0.4012820561765432,0.4136669361510466,0.0,1.0,1.0,1.0
93,1,1,0.4922794700094469,0.404924879250943,0.3899438461837893,0.42304732700434844,1.0,0.0,0.0,1.0
94,0,1,0.46554175533296144,0.41225578570103155,0.37381738885051613,0.4380658843268529,1.0,1.0,1.0,0.0
95,0,1,0.49578431149675406,0.4242592079788024,0.33436082287970464,0.44228122654599067,0.0,0.0,0.0,0.0
96,1,0,0.48954467948439695,0.372913575505252,0.3637635801949921,0.4594875964167944,1.0,0.0,0.0,1.0
97,0,1,0.5532300344129696,0.3746953090406521,0.3600502924019718,0.4890310481700119,1.0,1.0,0.0,1.0
98,0,1,0.5442721046220211,0.3668615845436211,0.359300016449322,0.4263088646777609,1.0,0.0,0.0,1.0
99,0,1,0.5620422883963847,0.3446957250626508,0.3787329771682306,0.3962099500778834,1.0,0.0,1.0,0.0
100,0,1,0.5584554687651397,0.33936584519350693,0.35053224058509813,0.3869302223215333,1.0,0.0,0.0,0.0
101,0,1,0.6062352144913001,0.3467800603812995,0.3666090576913699,0.4037021084686056,1.0,0.0,0.0,0.0
102,0,0,0.614393529476358,0.3465436748166646,0.3820160145749392,0.38270766672838774,1.0,0.0,0.0,0.0
103,0,0,0.6234681320881772,0.34261961339374003,0.37847772822012316,0.3976397566541903,1.0,0.0,1.0,1.0
104,0,1,0.6177869387802347,0.3956150829398214,0.3882615991192086,0.38296966346666833,0.0,0.0,1.0,0.0
105,0,1,0.63355313705831,0.43086805856111016,0.3961274058043714,0.35612009103894327,0.0,0.0,0.0,1.0
106,0,1,0.6364497954451709,0.44539938936304446,0.39797970552654705,0.3675504634620889,0.0,0.0,0.0,1.0
107,0,1,0.6330029044227892,0.46014373133832065,0.3883212995551016,0.3603260202843475,0.0,0.0,0.0,1.0
108,0,1,0.6382212441099591,0.4528794274749356,0.3702773924605561,0.38173384129227345,0.0,0.0,0.0,0.0
109,0,1,0.6282080375359852,0.4465332407025306,0.37753890074466107,0.3962705171355185,0.0,0.0,0.0,1.0
110,1,1,0.573900714942531,0.4430353079626471,0.35971332713108783,0.36519705275480935,0.0,1.0,1.0,0.0
111,0,1,0.5948436359039453,0.44061942669891757,0.3480890311135336,0.3713726066495872,0.0,0.0,0.0,0.0
112,0,1,0.5922145200116532,0.4350582332400997,0.29171322550447687,0.40632691402748033,1.0,1.0,0.0,0.0
113,0,0,0.5937827199877056,0.42320311469577615,0.261438969166999,0.3730939509852246,0.0,1.0,1.0,0.0
114,0,1,0.534181855960622,0.41746224253150865,0.2750370098137188,0.39895073961215044,0.0,1.0,0.0,0.0
115,0,0,0.568562641471077,0.39842794376349944,0.2748424663460686,0.36860135095702284,0.0,1.0,0.0,0.0
116,1,1,0.5235122079389496,0.40643400659572926,0.2820860779102789,0.3288017995023803,0.0,1.0,0.0,0.0
117,1,0,0.5068019082460906,0.3817962609519832,0.30594937929480887,0.29532260593452375,0.0,1.0,0.0,1.0
