Trial,S0_A1,S0_A2,PRw1,PRw2,PRw3,PRw4,Rw1,Rw2,Rw3,Rw4
1,0,0,0.75,0.25,0.4,0.6,1.0,0.0,1.0,0.0
2,0,1,0.705641400065392,0.2959917053160041,0.3941743491298032,0.6567817921187091,1.0,0.0,0.0,0.0
3,0,1,0.7366896317919599,0.3051366543080798,0.37502890029099994,0.650977729627533,1.0,0.0,1.0,1.0
4,0,1,0.7464127191266541,0.2847553005933982,0.4259364210055848,0.6096896335206041,1.0,0.0,0.0,0.0
5,0,1,0.7376992262022922,0.3134522953425447,0.45868261928645565,0.6028102894714922,1.0,0.0,1.0,0.0
6,0,1,0.7350204854238443,0.2557610275252959,0.43206926475164587,0.5962352832832201,1.0,1.0,0.0,0.0
7,1,1,0.7422759875944037,0.272882449458683,0.43053237579718084,0.5502029499517997,1.0,1.0,0.0,0.0
8,0,1,0.7386305104028229,0.2865076520347438,0.39937508293099205,0.5166932880973201,1.0,1.0,0.0,0.0
9,0,0,0.7281107902712463,0.2970325847121056,0.3834576929692727,0.48380691878571236,0.0,0.0,1.0,1.0
10,1,1,0.7106930970284244,0.32701226254027704,0.413400102322362,0.46278003167937126,1.0,0.0,1.0,1.0
11,0,1,0.7096756375035385,0.30994357414429485,0.46430318884901406,0.4412723530548839,1.0,1.0,1.0,1.0
12,0,1,0.7399344655052511,0.28583725474795785,0.44406774553889256,0.4801879124401248,1.0,0.0,1.0,0.0
13,0,1,0.7468361461112647,0.30111453427650386,0.42477184035557936,0.4580563990325605,0.0,1.0,1.0,1.0
14,0,1,0.7436518164394067,0.3489303104568289,0.4284154762770899,0.429988980695022,1.0,0.0,1.0,0.0
15,1,1,0.7160565425807456,0.32686233601079534,0.4045244202190196,0.42440304193885864,1.0,0.0,0.0,0.0
16,0,0,0.6924271722098727,0.29687670410253403,0.37937379166113583,0.3992910356176487,1.0,0.0,0.0,0.0
17,0,1,0.6989761354975115,0.2846064760026222,0.35073436838879796,0.373654062151237,1.0,0.0,0.0,1.0
18,0,1,0.7418075361631358,0.2536296372812047,0.3595287792355212,0.3791928419438022,1.0,0.0,0.0,0.0
19,0,0,0.7462329274910164,0.268257710025249,0.34146912672199203,0.34280617107897293,1.0,0.0,0.0,0.0
20,1,0,0.7378120774522279,0.27360919710726916,0.38460412981602293,0.3853283424452469,1.0,0.0,1.0,0.0
21,0,0,0.7158846781004324,0.3048815262493638,0.3726151802653678,0.36805552051847606,0.0,0.0,0.0,1.0
22,1,1,0.7428886255496675,0.30902307105833243,0.36103854005985025,0.39209545264094475,1.0,0.0,0.0,0.0
23,1,0,0.7248789615934289,0.29333787032826825,0.40019245545605625,0.3698536520273108,1.0,0.0,1.0,1.0
24,0,1,0.7473532045635478,0.26664011455947756,0.42355260117752147,0.3206836436981695,0.0,0.0,0.0,0.0
