Trial,S0_A1,S0_A2,PRw1,PRw2,PRw3,PRw4,Rw1,Rw2,Rw3,Rw4
1,1,0,0.25,0.75,0.6,0.4,0.0,1.0,0.0,1.0
2,1,1,0.2675342186451311,0.7106696508630088,0.5688246718838369,0.384651016882624,0.0,0.0,1.0,0.0
3,1,1,0.2564612002994731,0.7042717563835806,0.5528365960602999,0.4421488819143558,0.0,1.0,0.0,1.0
4,0,1,0.25624957555505273,0.6646437569222833,0.5279010969205405,0.4572825804303399,1.0,0.0,1.0,0.0
5,0,1,0.28774912463511104,0.676497258964232,0.5281208191220187,0.4393409353844052,1.0,0.0,1.0,1.0
6,0,0,0.34312538445587965,0.6996771167655361,0.4960886144669009,0.4347473088934872,0.0,0.0,1.0,0.0
7,1,0,0.3373845263796359,0.7218151236339176,0.5122835973883456,0.4265622931930362,0.0,1.0,0.0,0.0
8,0,1,0.32517407459679276,0.7315803546128735,0.5143649120400682,0.4065927008052125,0.0,0.0,1.0,1.0
9,0,0,0.2921741395226574,0.7392311959031667,0.49471825428142546,0.4597168293930602,0.0,1.0,1.0,1.0
10,0,1,0.26596466538204283,0.7437121849547359,0.5434810348772111,0.46877489514218645,1.0,1.0,0.0,0.0
11,1,1,0.27312663701738893,0.7044581439704952,0.5015321372287217,0.5096733465469868,1.0,1.0,1.0,0.0
12,0,1,0.2629598527025201,0.6985240794015504,0.5103953915700076,0.544932505650872,0.0,0.0,0.0,1.0
13,0,0,0.2823531590120577,0.6946194676924746,0.5630774512411011,0.5800173822832009,0.0,0.0,0.0,1.0
14,0,1,0.29520531738553346,0.7167290039254153,0.5985036759838421,0.567147901974958,0.0,1.0,1.0,1.0
15,0,0,0.32845870048397247,0.7064645754968505,0.62058667277591,0.5682417623091979,0.0,1.0,1.0,0.0
16,1,0,0.3501440441042038,0.6592790657553319,0.6243567833066457,0.5902897792134421,1.0,1.0,1.0,1.0
17,0,0,0.3589835871582199,0.6539825370658936,0.6070731042788178,0.613850227141879,0.0,1.0,0.0,1.0
18,0,1,0.3314948585768527,0.6727571874530738,0.5934931228558791,0.6507504084436203,0.0,0.0,0.0,1.0
19,0,1,0.31246258462673626,0.7022522325618472,0.6093611087873564,0.6272992693611201,0.0,0.0,0.0,1.0
20,0,1,0.27031553362715527,0.7318706818608711,0.6164920376677121,0.6715142817054659,1.0,1.0,1.0,0.0
21,1,0,0.2719006059052974,0.7084830337412591,0.6006468662173157,0.623237561725063,0.0,0.0,0.0,1.0
22,0,1,0.2673643245008639,0.6710788520370878,0.6067798851886733,0.6670535995735024,0.0,1.0,0.0,0.0
23,1,1,0.3005064878602889,0.6787895975683182,0.6281828034315562,0.6617450051541967,0.0,0.0,0.0,1.0
24,1,1,0.32482756995215933,0.700248417955755,0.6507399102885854,0.638830990635819,0.0,0.0,0.0,0.0
